payment_id,customer_id,film_id,store_id,date_id,rental_id,amount,payment_date,last_update
12696,470,631,1,20050706,3922,4.99,2005-07-06T20:32:27.000Z,2006-02-15T22:19:35.000Z
5709,210,16,1,20050802,10890,4.99,2005-08-02T00:58:46.000Z,2006-02-15T22:14:12.000Z
6332,235,349,2,20050729,8446,6.99,2005-07-29T07:38:10.000Z,2006-02-15T22:14:35.000Z
8596,317,322,2,20050730,9110,2.99,2005-07-30T09:05:42.000Z,2006-02-15T22:16:01.000Z
8373,308,644,2,20050818,12567,3.99,2005-08-18T15:14:36.000Z,2006-02-15T22:15:51.000Z
1072,39,760,2,20050619,2631,4.99,2005-06-19T08:49:53.000Z,2006-02-15T22:12:38.000Z
2080,76,268,2,20050802,11172,7.99,2005-08-02T10:27:52.000Z,2006-02-15T22:12:50.000Z
4736,174,54,2,20050819,13185,0.99,2005-08-19T14:22:30.000Z,2006-02-15T22:13:45.000Z
13551,503,352,2,20050621,3430,0.99,2005-06-21T18:46:08.000Z,2006-02-15T22:20:26.000Z
3316,123,213,1,20050617,1951,0.99,2005-06-17T08:30:35.000Z,2006-02-15T22:13:12.000Z
8979,332,595,2,20050801,10439,0.99,2005-08-01T08:54:26.000Z,2006-02-15T22:16:17.000Z
3875,143,514,1,20050818,12408,2.99,2005-08-18T09:40:38.000Z,2006-02-15T22:13:24.000Z
15717,587,24,1,20050709,5243,3.99,2005-07-09T13:22:08.000Z,2006-02-15T22:22:53.000Z
5966,220,339,2,20050802,11153,3.99,2005-08-02T09:54:19.000Z,2006-02-15T22:14:20.000Z
8281,305,885,1,20050712,6619,0.99,2005-07-12T08:50:48.000Z,2006-02-15T22:15:48.000Z
14928,557,526,2,20050819,12789,2.99,2005-08-19T00:16:19.000Z,2006-02-15T22:21:55.000Z
8579,316,94,1,20050819,12823,2.99,2005-08-19T01:15:47.000Z,2006-02-15T22:16:00.000Z
3137,116,345,1,20050731,9562,3.99,2005-07-31T02:23:20.000Z,2006-02-15T22:13:08.000Z
11903,441,85,2,20050729,8617,4.99,2005-07-29T13:46:14.000Z,2006-02-15T22:18:49.000Z
12776,472,647,1,20050822,15185,5.99,2005-08-22T15:52:50.000Z,2006-02-15T22:19:39.000Z
3499,129,263,1,20050820,13915,4.99,2005-08-20T16:42:53.000Z,2006-02-15T22:13:16.000Z
3545,131,45,1,20050801,10459,4.99,2005-08-01T09:20:09.000Z,2006-02-15T22:13:17.000Z
2649,98,91,2,20050727,7120,3.99,2005-07-27T05:56:39.000Z,2006-02-15T22:12:59.000Z
12303,455,267,1,20050821,14583,4.99,2005-08-21T17:11:47.000Z,2006-02-15T22:19:12.000Z
11301,418,467,2,20050708,4938,0.99,2005-07-08T22:32:53.000Z,2006-02-15T22:18:17.000Z
2445,90,556,1,20050707,4371,4.99,2005-07-07T20:06:45.000Z,2006-02-15T22:12:55.000Z
6354,236,383,1,20050621,3460,2.99,2005-06-21T21:46:56.000Z,2006-02-15T22:14:36.000Z
13564,503,763,2,20050817,11858,4.99,2005-08-17T13:50:31.000Z,2006-02-15T22:20:27.000Z
13322,494,323,2,20050817,11987,5.99,2005-08-17T18:21:59.000Z,2006-02-15T22:20:12.000Z
12379,459,540,1,20050617,1977,2.99,2005-06-17T09:38:22.000Z,2006-02-15T22:19:16.000Z
7767,287,369,1,20050619,2612,6.99,2005-06-19T07:19:41.000Z,2006-02-15T22:15:27.000Z
503,19,506,2,20050731,10077,9.99,2005-07-31T20:01:06.000Z,2006-02-15T22:12:33.000Z
3468,128,42,2,20050822,15220,3.99,2005-08-22T17:02:23.000Z,2006-02-15T22:13:15.000Z
9733,360,749,1,20050802,11264,6.99,2005-08-02T14:05:18.000Z,2006-02-15T22:16:54.000Z
14129,525,736,1,20050731,9702,0.99,2005-07-31T07:34:07.000Z,2006-02-15T22:21:02.000Z
6285,233,11,2,20050729,8596,0.99,2005-07-29T12:48:54.000Z,2006-02-15T22:14:34.000Z
610,23,850,2,20050706,3781,2.99,2005-07-06T13:53:41.000Z,2006-02-15T22:12:34.000Z
12313,456,227,1,20050706,3743,7.99,2005-07-06T12:03:54.000Z,2006-02-15T22:19:12.000Z
15728,587,887,2,20050802,11403,4.99,2005-08-02T19:10:21.000Z,2006-02-15T22:22:56.000Z
4552,168,324,1,20050707,4308,5.99,2005-07-07T17:29:16.000Z,2006-02-15T22:13:40.000Z
7816,289,151,2,20050618,2387,6.99,2005-06-18T15:24:19.000Z,2006-02-15T22:15:29.000Z
8194,302,160,1,20050710,5709,0.99,2005-07-10T10:31:52.000Z,2006-02-15T22:15:44.000Z
7114,263,258,2,20050728,7833,1.99,2005-07-28T08:46:14.000Z,2006-02-15T22:15:02.000Z
11884,440,974,1,20050822,15264,0.99,2005-08-22T18:27:38.000Z,2006-02-15T22:18:48.000Z
16036,599,388,2,20050709,5065,0.99,2005-07-09T04:42:00.000Z,2006-02-15T22:24:10.000Z
583,22,274,1,20050707,4215,2.99,2005-07-07T12:00:52.000Z,2006-02-15T22:12:33.000Z
8769,324,815,1,20050801,10212,2.99,2005-08-01T01:01:35.000Z,2006-02-15T22:16:08.000Z
5052,186,341,1,20050728,7739,0.99,2005-07-28T05:21:51.000Z,2006-02-15T22:13:54.000Z
35,2,895,1,20050710,5636,2.99,2005-07-10T06:31:24.000Z,2006-02-15T22:12:30.000Z
14736,549,683,1,20050727,7252,7.99,2005-07-27T10:45:28.000Z,2006-02-15T22:21:43.000Z
15371,574,409,2,20050621,3220,6.99,2005-06-21T01:46:25.000Z,2006-02-15T22:22:26.000Z
16007,597,421,2,20050823,15469,4.99,2005-08-23T01:29:59.000Z,2006-02-15T22:24:03.000Z
6218,230,471,2,20050821,14340,2.99,2005-08-21T08:38:21.000Z,2006-02-15T22:14:31.000Z
3571,132,20,1,20050710,5684,5.99,2005-07-10T08:59:03.000Z,2006-02-15T22:13:17.000Z
4343,159,820,2,20050821,14575,8.99,2005-08-21T16:51:34.000Z,2006-02-15T22:13:35.000Z
14271,530,691,1,20050731,9914,4.99,2005-07-31T14:51:19.000Z,2006-02-15T22:21:12.000Z
13667,507,9,1,20050706,3880,2.99,2005-07-06T18:32:49.000Z,2006-02-15T22:20:33.000Z
15215,568,720,2,20050709,5332,2.99,2005-07-09T16:59:23.000Z,2006-02-15T22:22:15.000Z
1369,50,908,1,20050710,5681,9.99,2005-07-10T08:48:39.000Z,2006-02-15T22:12:41.000Z
15102,564,112,2,20050526,195,5.99,2005-05-26T06:52:36.000Z,2006-02-15T22:22:07.000Z
11951,443,123,2,20050712,6913,4.99,2005-07-12T22:18:12.000Z,2006-02-15T22:18:52.000Z
761,28,656,2,20050710,5817,5.99,2005-07-10T15:49:12.000Z,2006-02-15T22:12:35.000Z
7139,264,962,1,20050730,9380,2.99,2005-07-30T19:17:31.000Z,2006-02-15T22:15:03.000Z
4768,176,679,2,20050615,1291,5.99,2005-06-15T08:55:01.000Z,2006-02-15T22:13:46.000Z
10733,396,127,2,20050819,13355,4.99,2005-08-19T20:59:19.000Z,2006-02-15T22:17:43.000Z
614,23,668,2,20050712,6917,5.99,2005-07-12T22:30:15.000Z,2006-02-15T22:12:34.000Z
1519,55,915,1,20050620,2976,4.99,2005-06-20T08:09:11.000Z,2006-02-15T22:12:43.000Z
4824,178,775,2,20050615,1458,6.99,2005-06-15T20:24:05.000Z,2006-02-15T22:13:47.000Z
5999,221,619,1,20050821,14322,5.99,2005-08-21T08:06:30.000Z,2006-02-15T22:14:21.000Z
13092,485,735,2,20050708,4667,2.99,2005-07-08T10:06:26.000Z,2006-02-15T22:19:58.000Z
1589,57,807,2,20050820,13743,0.99,2005-08-20T10:51:27.000Z,2006-02-15T22:12:44.000Z
7494,276,369,1,20050823,15923,4.99,2005-08-23T18:08:19.000Z,2006-02-15T22:15:17.000Z
5264,195,135,2,20050709,5228,4.99,2005-07-09T12:26:01.000Z,2006-02-15T22:13:59.000Z
2915,108,1000,2,20050709,5274,6.99,2005-07-09T14:34:09.000Z,2006-02-15T22:13:04.000Z
5749,211,777,2,20050822,15404,7.99,2005-08-22T23:19:44.000Z,2006-02-15T22:14:13.000Z
7444,275,438,1,20050708,4912,9.99,2005-07-08T21:26:11.000Z,2006-02-15T22:15:14.000Z
1881,69,281,2,20050731,10074,0.99,2005-07-31T19:57:16.000Z,2006-02-15T22:12:47.000Z
10119,373,152,1,20050820,13467,2.99,2005-08-20T00:56:44.000Z,2006-02-15T22:17:12.000Z
7031,260,395,2,20050729,8717,0.99,2005-07-29T17:40:45.000Z,2006-02-15T22:14:59.000Z
4075,149,702,2,20050728,7989,6.99,2005-07-28T14:39:05.000Z,2006-02-15T22:13:29.000Z
5540,204,553,2,20050801,10399,5.99,2005-08-01T07:13:39.000Z,2006-02-15T22:14:07.000Z
6499,240,687,2,20050823,15641,0.99,2005-08-23T08:06:49.000Z,2006-02-15T22:14:41.000Z
4423,163,72,1,20050617,2000,2.99,2005-06-17T11:32:30.000Z,2006-02-15T22:13:37.000Z
10983,406,23,2,20050709,5263,0.99,2005-07-09T14:10:36.000Z,2006-02-15T22:17:57.000Z
5972,220,22,2,20050819,13281,2.99,2005-08-19T18:07:47.000Z,2006-02-15T22:14:20.000Z
10811,400,586,1,20050617,1917,3.99,2005-06-17T05:36:07.000Z,2006-02-15T22:17:48.000Z
9256,342,40,2,20050817,11568,0.99,2005-08-17T01:30:01.000Z,2006-02-15T22:16:32.000Z
11263,416,203,2,20050818,12722,8.99,2005-08-18T21:33:53.000Z,2006-02-15T22:18:15.000Z
14426,535,69,2,20050822,15287,6.99,2005-08-22T19:19:37.000Z,2006-02-15T22:21:22.000Z
1379,50,575,2,20050731,9691,10.99,2005-07-31T07:09:55.000Z,2006-02-15T22:12:41.000Z
6874,255,413,1,20050621,3442,2.99,2005-06-21T20:06:51.000Z,2006-02-15T22:14:53.000Z
12787,473,88,2,20050707,4006,4.99,2005-07-07T00:25:29.000Z,2006-02-15T22:19:40.000Z
3962,146,202,1,20050711,6327,4.99,2005-07-11T19:07:29.000Z,2006-02-15T22:13:26.000Z
14520,539,291,1,20050729,8761,5.99,2005-07-29T19:26:47.000Z,2006-02-15T22:21:28.000Z
13238,491,893,1,20050618,2259,4.99,2005-06-18T05:37:45.000Z,2006-02-15T22:20:07.000Z
9703,359,164,2,20050821,14258,1.99,2005-08-21T05:56:36.000Z,2006-02-15T22:16:52.000Z
12905,477,453,2,20050822,15091,2.99,2005-08-22T11:34:43.000Z,2006-02-15T22:19:47.000Z
6138,228,152,1,20050620,2934,2.99,2005-06-20T05:05:53.000Z,2006-02-15T22:14:27.000Z
2356,86,834,2,20050823,15715,1.99,2005-08-23T10:57:40.000Z,2006-02-15T22:12:54.000Z
1384,50,6,2,20050801,10485,7.99,2005-08-01T10:20:34.000Z,2006-02-15T22:12:41.000Z
3740,138,964,1,20050801,10190,4.99,2005-08-01T00:27:53.000Z,2006-02-15T22:13:21.000Z
15154,565,458,2,20050823,15885,2.99,2005-08-23T16:50:43.000Z,2006-02-15T22:22:11.000Z
3201,119,969,1,20050729,8304,4.99,2005-07-29T03:08:30.000Z,2006-02-15T22:13:09.000Z
11706,434,646,2,20050728,8205,0.99,2005-07-28T23:18:48.000Z,2006-02-15T22:18:39.000Z
1386,50,817,1,20050818,12766,6.99,2005-08-18T23:25:20.000Z,2006-02-15T22:12:41.000Z
12655,469,314,1,20050615,1399,0.99,2005-06-15T16:29:51.000Z,2006-02-15T22:19:32.000Z
3681,137,704,1,20050530,925,2.99,2005-05-30T12:13:52.000Z,2006-02-15T22:13:20.000Z
13695,508,393,1,20050727,7322,3.99,2005-07-27T13:37:26.000Z,2006-02-15T22:20:35.000Z
15156,566,636,1,20050529,768,4.99,2005-05-29T12:30:46.000Z,2006-02-15T22:22:11.000Z
1142,41,589,2,20050802,10853,5.99,2005-08-02T00:00:54.000Z,2006-02-15T22:12:38.000Z
13233,491,684,2,20050527,484,2.99,2005-05-27T23:26:45.000Z,2006-02-15T22:20:06.000Z
2298,84,428,1,20050819,13115,2.99,2005-08-19T11:27:43.000Z,2006-02-15T22:12:53.000Z
13370,496,300,1,20050818,12605,4.99,2005-08-18T16:59:37.000Z,2006-02-15T22:20:15.000Z
4274,157,963,2,20050729,8347,0.99,2005-07-29T04:49:25.000Z,2006-02-15T22:13:34.000Z
3139,116,822,2,20050801,10801,1.99,2005-08-01T22:09:35.000Z,2006-02-15T22:13:08.000Z
15178,566,644,2,20050731,9915,2.99,2005-07-31T14:52:26.000Z,2006-02-15T22:22:13.000Z
1059,38,80,1,20050802,11344,2.99,2005-08-02T17:13:26.000Z,2006-02-15T22:12:38.000Z
4184,154,423,1,20050617,1963,0.99,2005-06-17T09:09:31.000Z,2006-02-15T22:13:32.000Z
11016,407,897,1,20050728,8197,9.99,2005-07-28T23:04:10.000Z,2006-02-15T22:17:59.000Z
5331,197,273,1,20050619,2781,2.99,2005-06-19T18:24:42.000Z,2006-02-15T22:14:01.000Z
7238,267,957,2,20050821,14131,5.99,2005-08-21T01:43:40.000Z,2006-02-15T22:15:06.000Z
5767,212,309,2,20050818,12467,0.99,2005-08-18T11:40:09.000Z,2006-02-15T22:14:14.000Z
10917,404,770,2,20050708,4495,2.99,2005-07-08T01:43:46.000Z,2006-02-15T22:17:54.000Z
677,25,620,2,20050802,10860,2.99,2005-08-02T00:12:32.000Z,2006-02-15T22:12:34.000Z
2947,109,110,1,20050709,5296,2.99,2005-07-09T15:26:27.000Z,2006-02-15T22:13:04.000Z
10489,387,13,2,20050801,10838,4.99,2005-08-01T23:36:10.000Z,2006-02-15T22:17:31.000Z
1536,56,906,2,20050527,341,5.99,2005-05-27T04:01:42.000Z,2006-02-15T22:12:43.000Z
13740,510,126,2,20050621,3352,8.99,2005-06-21T11:26:29.000Z,2006-02-15T22:20:38.000Z
13186,488,259,1,20050822,15350,2.99,2005-08-22T21:15:29.000Z,2006-02-15T22:20:04.000Z
1932,71,461,1,20050730,8956,0.99,2005-07-30T03:32:29.000Z,2006-02-15T22:12:48.000Z
739,27,963,2,20050731,9908,4.99,2005-07-31T14:39:52.000Z,2006-02-15T22:12:35.000Z
9943,368,476,2,20050530,949,2.99,2005-05-30T15:50:39.000Z,2006-02-15T22:17:04.000Z
9051,335,566,1,20050709,5252,0.99,2005-07-09T13:40:44.000Z,2006-02-15T22:16:20.000Z
7665,283,281,2,20050711,6300,1.99,2005-07-11T17:50:09.000Z,2006-02-15T22:15:24.000Z
10534,389,15,1,20050707,4443,6.99,2005-07-07T23:05:53.000Z,2006-02-15T22:17:33.000Z
3099,115,601,1,20050708,4780,1.99,2005-07-08T16:06:51.000Z,2006-02-15T22:13:07.000Z
2304,85,604,2,20050616,1685,1.99,2005-06-16T12:06:57.000Z,2006-02-15T22:12:53.000Z
6400,237,471,2,20050729,8748,2.99,2005-07-29T19:08:37.000Z,2006-02-15T22:14:38.000Z
8842,327,209,1,20050819,13158,2.99,2005-08-19T13:18:10.000Z,2006-02-15T22:16:11.000Z
11284,417,395,1,20050802,11303,0.99,2005-08-02T15:39:18.000Z,2006-02-15T22:18:16.000Z
9056,335,958,2,20050729,8855,2.99,2005-07-29T23:40:10.000Z,2006-02-15T22:16:20.000Z
4577,168,716,1,20050821,14090,2.99,2005-08-21T00:11:16.000Z,2006-02-15T22:13:41.000Z
12163,451,619,2,20050615,1202,0.99,2005-06-15T02:08:04.000Z,2006-02-15T22:19:04.000Z
5130,189,851,1,20050620,2905,1.99,2005-06-20T02:56:16.000Z,2006-02-15T22:13:56.000Z
14607,543,666,1,20050729,8845,4.99,2005-07-29T23:06:13.000Z,2006-02-15T22:21:34.000Z
3511,130,563,2,20050620,2982,6.99,2005-06-20T08:38:29.000Z,2006-02-15T22:13:16.000Z
10995,406,489,1,20050730,9224,0.99,2005-07-30T13:25:37.000Z,2006-02-15T22:17:58.000Z
2716,101,49,1,20050709,5198,2.99,2005-07-09T10:49:10.000Z,2006-02-15T22:13:00.000Z
5032,185,406,2,20050727,7066,4.99,2005-07-27T03:53:52.000Z,2006-02-15T22:13:53.000Z
12231,453,83,2,20050708,4805,2.99,2005-07-08T16:59:12.000Z,2006-02-15T22:19:08.000Z
13482,500,249,2,20050802,11218,1.99,2005-08-02T12:29:12.000Z,2006-02-15T22:20:22.000Z
2875,107,576,2,20050615,1243,2.99,2005-06-15T05:07:32.000Z,2006-02-15T22:13:03.000Z
10990,406,666,1,20050728,8080,4.99,2005-07-28T18:05:06.000Z,2006-02-15T22:17:58.000Z
7352,272,216,2,20050619,2546,5.99,2005-06-19T02:39:39.000Z,2006-02-15T22:15:11.000Z
6602,244,782,2,20050712,6608,2.99,2005-07-12T08:16:50.000Z,2006-02-15T22:14:44.000Z
13450,499,235,2,20050801,10497,2.99,2005-08-01T10:55:59.000Z,2006-02-15T22:20:20.000Z
10479,387,924,2,20050617,2068,0.99,2005-06-17T16:11:46.000Z,2006-02-15T22:17:30.000Z
8521,314,291,1,20050728,8105,0.99,2005-07-28T18:59:46.000Z,2006-02-15T22:15:57.000Z
3854,142,400,1,20050822,15333,2.99,2005-08-22T20:44:06.000Z,2006-02-15T22:13:23.000Z
8692,321,861,2,20050820,13623,6.99,2005-08-20T06:49:46.000Z,2006-02-15T22:16:05.000Z
15213,568,119,2,20050621,3462,1.99,2005-06-21T21:52:52.000Z,2006-02-15T22:22:15.000Z
14122,525,767,2,20050711,6388,6.99,2005-07-11T22:17:16.000Z,2006-02-15T22:21:02.000Z
12022,445,319,2,20050822,15123,3.99,2005-08-22T12:48:44.000Z,2006-02-15T22:18:56.000Z
3588,133,53,1,20050616,1522,3.99,2005-06-16T00:17:39.000Z,2006-02-15T22:13:17.000Z
8697,322,286,1,20050615,1386,2.99,2005-06-15T15:38:58.000Z,2006-02-15T22:16:05.000Z
310,12,924,1,20050621,3411,0.99,2005-06-21T16:31:27.000Z,2006-02-15T22:12:31.000Z
485,18,200,2,20050801,10721,1.99,2005-08-01T19:05:18.000Z,2006-02-15T22:12:32.000Z
6693,247,117,2,20050818,12265,4.99,2005-08-18T04:22:01.000Z,2006-02-15T22:14:47.000Z
7605,280,911,1,20050819,13321,4.99,2005-08-19T19:40:37.000Z,2006-02-15T22:15:21.000Z
2099,77,813,2,20050728,7710,0.99,2005-07-28T04:24:07.000Z,2006-02-15T22:12:50.000Z
6235,231,791,2,20050802,11202,7.99,2005-08-02T11:51:57.000Z,2006-02-15T22:14:31.000Z
7923,293,723,1,20050530,924,4.99,2005-05-30T12:10:59.000Z,2006-02-15T22:15:33.000Z
3102,115,970,2,20050711,6113,2.99,2005-07-11T07:31:08.000Z,2006-02-15T22:13:07.000Z
3934,145,796,1,20050727,7529,7.99,2005-07-27T21:18:08.000Z,2006-02-15T22:13:26.000Z
1539,56,117,2,20050616,1795,6.99,2005-06-16T20:09:01.000Z,2006-02-15T22:12:43.000Z
11247,416,709,2,20050706,3833,3.99,2005-07-06T16:18:28.000Z,2006-02-15T22:18:14.000Z
11061,408,276,1,20050823,15765,6.99,2005-08-23T13:06:19.000Z,2006-02-15T22:18:03.000Z
6539,242,418,1,20050615,1483,4.99,2005-06-15T21:21:58.000Z,2006-02-15T22:14:42.000Z
8651,319,895,1,20050822,14828,4.99,2005-08-22T01:34:05.000Z,2006-02-15T22:16:03.000Z
7995,295,140,1,20050709,5283,2.99,2005-07-09T15:07:17.000Z,2006-02-15T22:15:36.000Z
11199,414,458,1,20050712,6728,0.99,2005-07-12T13:56:48.000Z,2006-02-15T22:18:12.000Z
7973,294,388,2,20050817,11875,4.99,2005-08-17T14:16:48.000Z,2006-02-15T22:15:35.000Z
6793,252,477,2,20050707,4372,0.99,2005-07-07T20:09:01.000Z,2006-02-15T22:14:51.000Z
4855,178,3,2,20050818,12727,2.99,2005-08-18T21:45:15.000Z,2006-02-15T22:13:48.000Z
11825,438,897,1,20050819,13414,4.99,2005-08-19T22:47:34.000Z,2006-02-15T22:18:45.000Z
2297,84,745,2,20050818,12364,4.99,2005-08-18T07:55:09.000Z,2006-02-15T22:12:53.000Z
10259,379,358,1,20050802,11457,3.99,2005-08-02T21:14:16.000Z,2006-02-15T22:17:19.000Z
2442,90,816,1,20050619,2584,6.99,2005-06-19T05:02:36.000Z,2006-02-15T22:12:55.000Z
5704,210,632,1,20050728,7743,5.99,2005-07-28T05:36:13.000Z,2006-02-15T22:14:12.000Z
7389,273,25,2,20050801,10272,8.99,2005-08-01T03:14:34.000Z,2006-02-15T22:15:12.000Z
2584,95,58,2,20050727,7245,5.99,2005-07-27T10:29:06.000Z,2006-02-15T22:12:58.000Z
2667,99,269,1,20050706,3780,6.99,2005-07-06T13:52:02.000Z,2006-02-15T22:12:59.000Z
9360,346,236,2,20050802,11375,4.99,2005-08-02T18:14:56.000Z,2006-02-15T22:16:36.000Z
5575,206,902,1,20050707,4068,4.99,2005-07-07T04:34:38.000Z,2006-02-15T22:14:08.000Z
7948,293,159,1,20050821,14248,6.99,2005-08-21T05:35:57.000Z,2006-02-15T22:15:34.000Z
15685,585,58,2,20050820,13593,3.99,2005-08-20T05:50:52.000Z,2006-02-15T22:22:48.000Z
1814,66,358,1,20050817,11935,0.99,2005-08-17T16:42:13.000Z,2006-02-15T22:12:46.000Z
10956,405,741,2,20050728,7759,0.99,2005-07-28T06:28:45.000Z,2006-02-15T22:17:56.000Z
6818,253,456,2,20050619,2636,4.99,2005-06-19T09:13:06.000Z,2006-02-15T22:14:51.000Z
4626,170,720,2,20050820,13862,6.99,2005-08-20T14:57:01.000Z,2006-02-15T22:13:42.000Z
7714,285,168,1,20050711,6010,0.99,2005-07-11T01:52:28.000Z,2006-02-15T22:15:25.000Z
7650,282,840,1,20050823,15543,4.99,2005-08-23T04:15:41.000Z,2006-02-15T22:15:23.000Z
10392,383,134,2,20050823,15881,6.99,2005-08-23T16:44:25.000Z,2006-02-15T22:17:26.000Z
15843,591,985,2,20050820,13867,9.99,2005-08-20T15:05:42.000Z,2006-02-15T22:23:23.000Z
14039,521,730,1,20050821,14738,5.99,2005-08-21T22:29:13.000Z,2006-02-15T22:20:57.000Z
870,31,311,1,20050727,7138,3.99,2005-07-27T06:47:13.000Z,2006-02-15T22:12:36.000Z
12261,454,731,2,20050709,5088,4.99,2005-07-09T05:45:16.000Z,2006-02-15T22:19:10.000Z
4453,164,50,2,20050619,2589,2.99,2005-06-19T05:21:27.000Z,2006-02-15T22:13:38.000Z
9315,345,1,2,20050615,1210,0.99,2005-06-15T02:57:51.000Z,2006-02-15T22:16:34.000Z
2906,108,288,2,20050615,1425,2.99,2005-06-15T18:13:46.000Z,2006-02-15T22:13:03.000Z
8299,306,628,2,20050708,4484,5.99,2005-07-08T01:05:57.000Z,2006-02-15T22:15:48.000Z
11062,409,129,2,20050526,310,6.99,2005-05-26T22:41:07.000Z,2006-02-15T22:18:03.000Z
12539,464,527,2,20050822,15092,6.99,2005-08-22T11:36:16.000Z,2006-02-15T22:19:25.000Z
9087,336,67,1,20050817,11743,2.99,2005-08-17T08:49:05.000Z,2006-02-15T22:16:22.000Z
9195,340,638,1,20050728,7617,2.99,2005-07-28T00:18:40.000Z,2006-02-15T22:16:28.000Z
2273,84,979,2,20050615,1320,4.99,2005-06-15T10:42:13.000Z,2006-02-15T22:12:53.000Z
6429,238,71,2,20050729,8382,6.99,2005-07-29T05:33:21.000Z,2006-02-15T22:14:39.000Z
4223,155,201,1,20050727,7492,2.99,2005-07-27T19:54:18.000Z,2006-02-15T22:13:33.000Z
2523,92,127,2,20050730,9240,4.99,2005-07-30T13:57:54.000Z,2006-02-15T22:12:57.000Z
7618,281,509,2,20050712,6825,0.99,2005-07-12T18:28:12.000Z,2006-02-15T22:15:22.000Z
1513,55,961,1,20050528,555,4.99,2005-05-28T08:31:14.000Z,2006-02-15T22:12:43.000Z
7784,287,973,1,20050821,14715,6.99,2005-08-21T21:28:18.000Z,2006-02-15T22:15:28.000Z
6075,225,514,1,20050712,6532,2.99,2005-07-12T04:38:32.000Z,2006-02-15T22:14:24.000Z
9755,361,716,2,20050728,7712,2.99,2005-07-28T04:29:53.000Z,2006-02-15T22:16:55.000Z
3938,145,732,1,20050731,9576,0.99,2005-07-31T02:52:59.000Z,2006-02-15T22:13:26.000Z
9417,348,944,1,20050729,8682,4.99,2005-07-29T16:15:26.000Z,2006-02-15T22:16:39.000Z
11127,411,688,2,20050619,2712,0.99,2005-06-19T14:20:13.000Z,2006-02-15T22:18:08.000Z
742,27,228,2,20050802,11234,0.99,2005-08-02T13:12:17.000Z,2006-02-15T22:12:35.000Z
13718,509,180,2,20050709,5008,2.99,2005-07-09T01:31:42.000Z,2006-02-15T22:20:36.000Z
7039,260,280,1,20050820,13978,0.99,2005-08-20T19:03:25.000Z,2006-02-15T22:14:59.000Z
3304,122,233,1,20050801,10626,1.99,2005-08-01T15:32:41.000Z,2006-02-15T22:13:11.000Z
5814,214,648,1,20050727,7417,4.99,2005-07-27T16:58:33.000Z,2006-02-15T22:14:15.000Z
15656,584,871,2,20050816,11500,6.99,2005-08-16T23:01:22.000Z,2006-02-15T22:22:46.000Z
12571,466,573,1,20050730,9257,2.99,2005-07-30T14:30:38.000Z,2006-02-15T22:19:27.000Z
12633,468,350,2,20050729,8768,6.99,2005-07-29T19:43:02.000Z,2006-02-15T22:19:31.000Z
7846,290,369,2,20050615,1336,8.99,2005-06-15T12:01:34.000Z,2006-02-15T22:15:31.000Z
10911,404,987,2,20050531,1081,5.99,2005-05-31T10:56:32.000Z,2006-02-15T22:17:53.000Z
1377,50,12,1,20050730,9179,0.99,2005-07-30T12:02:41.000Z,2006-02-15T22:12:41.000Z
5271,195,98,1,20050731,9870,5.99,2005-07-31T13:22:51.000Z,2006-02-15T22:13:59.000Z
698,26,207,1,20050707,4431,6.99,2005-07-07T22:39:02.000Z,2006-02-15T22:12:34.000Z
900,32,174,2,20050802,11135,4.99,2005-08-02T09:22:25.000Z,2006-02-15T22:12:36.000Z
6055,224,43,1,20050819,12969,2.99,2005-08-19T06:38:59.000Z,2006-02-15T22:14:23.000Z
7416,274,448,1,20050729,8517,7.99,2005-07-29T10:00:48.000Z,2006-02-15T22:15:13.000Z
4133,151,655,1,20050822,15227,4.99,2005-08-22T17:22:41.000Z,2006-02-15T22:13:30.000Z
7686,284,416,2,20050706,3572,0.99,2005-07-06T03:33:23.000Z,2006-02-15T22:15:24.000Z
4840,178,340,1,20050728,7959,4.99,2005-07-28T13:43:20.000Z,2006-02-15T22:13:48.000Z
8746,323,105,2,20050817,11548,0.99,2005-08-17T00:59:47.000Z,2006-02-15T22:16:07.000Z
9466,350,402,2,20050619,2619,0.99,2005-06-19T08:03:12.000Z,2006-02-15T22:16:41.000Z
12736,471,921,1,20050731,9560,2.99,2005-07-31T02:17:27.000Z,2006-02-15T22:19:37.000Z
838,30,280,1,20050731,9551,0.99,2005-07-31T02:04:58.000Z,2006-02-15T22:12:36.000Z
7379,273,763,1,20050712,6592,8.99,2005-07-12T07:19:35.000Z,2006-02-15T22:15:12.000Z
5558,205,313,1,20050708,4729,4.99,2005-07-08T12:59:40.000Z,2006-02-15T22:14:07.000Z
9477,350,461,2,20050816,11504,0.99,2005-08-16T23:16:46.000Z,2006-02-15T22:16:42.000Z
14440,536,776,1,20050729,8679,4.99,2005-07-29T16:07:47.000Z,2006-02-15T22:21:23.000Z
6360,236,23,2,20050710,5545,3.99,2005-07-10T02:50:29.000Z,2006-02-15T22:14:36.000Z
568,21,620,1,20050819,13381,2.99,2005-08-19T21:37:57.000Z,2006-02-15T22:12:33.000Z
10961,405,730,2,20050801,10823,4.99,2005-08-01T22:59:10.000Z,2006-02-15T22:17:56.000Z
11567,428,61,2,20050712,6735,5.99,2005-07-12T14:08:20.000Z,2006-02-15T22:18:31.000Z
